city,state_code,state_name,county,latitude,longitude
Wanamingo,MN,Minnesota,Goodhue,44.31214,-92.810258
Wanda,MN,Minnesota,Redwood,44.32295,-95.178
Wannaska,MN,Minnesota,Roseau,48.64515,-95.7072
Warba,MN,Minnesota,Itasca,47.13611,-93.276417
Warren,MN,Minnesota,Marshall,48.20784,-96.759702
Warroad,MN,Minnesota,Roseau,48.911144,-95.353843
Warsaw,MN,Minnesota,Rice,44.250439,-93.364181
Waseca,MN,Minnesota,Waseca,44.0834,-93.510828
Waskish,MN,Minnesota,Beltrami,48.176971,-94.503707
Watertown,MN,Minnesota,Carver,44.959533,-93.848159
Waterville,MN,Minnesota,Le Sueur,44.223796,-93.575063
Watkins,MN,Minnesota,Meeker,45.308652,-94.429677
Watson,MN,Minnesota,Chippewa,45.019443,-95.794203
Waubun,MN,Minnesota,Becker,47.192009,-95.887125
Waverly,MN,Minnesota,Wright,45.041265,-93.954538
Wayzata,MN,Minnesota,Hennepin,44.958189,-93.520581
Webster,MN,Minnesota,Rice,44.502633,-93.334418
Welch,MN,Minnesota,Goodhue,44.603006,-92.726259
Welcome,MN,Minnesota,Martin,43.67052,-94.588593
Wells,MN,Minnesota,Faribault,43.743396,-93.732069
Wendell,MN,Minnesota,Grant,46.056174,-96.114407
West Concord,MN,Minnesota,Dodge,44.151954,-92.882495
West Union,MN,Minnesota,Todd,45.798451,-95.08328
Westbrook,MN,Minnesota,Cottonwood,44.065381,-95.423208
Wheaton,MN,Minnesota,Traverse,45.811104,-96.486598
White Earth,MN,Minnesota,Becker,47.096667,-95.843056
Willernie,MN,Minnesota,Washington,45.054167,-92.956389
Williams,MN,Minnesota,Lake Of The Woods,48.802218,-94.955586
Willmar,MN,Minnesota,Kandiyohi,45.139264,-95.052315
Willow River,MN,Minnesota,Pine,46.294883,-92.830931
Wilmont,MN,Minnesota,Nobles,43.7692,-95.832421
Wilton,MN,Minnesota,Beltrami,47.535254,-94.986238
Windom,MN,Minnesota,Cottonwood,43.879022,-95.151531
Winger,MN,Minnesota,Polk,47.537516,-95.994085
Winnebago,MN,Minnesota,Faribault,43.77549,-94.16324
Winona,MN,Minnesota,Winona,44.039132,-91.653348
Winsted,MN,Minnesota,Mcleod,44.958459,-94.055168
Winthrop,MN,Minnesota,Sibley,44.543566,-94.369847
Winton,MN,Minnesota,Saint Louis,47.928889,-91.801389
Wirt,MN,Minnesota,Itasca,47.716428,-93.981079
Wolf Lake,MN,Minnesota,Becker,46.833417,-95.360706
Wolverton,MN,Minnesota,Wilkin,46.555017,-96.61487
Wood Lake,MN,Minnesota,Yellow Medicine,44.637915,-95.540908
Woodstock,MN,Minnesota,Pipestone,43.987338,-96.119198
Worthington,MN,Minnesota,Nobles,43.628626,-95.605907
Wrenshall,MN,Minnesota,Carlton,46.592114,-92.371772
Wright,MN,Minnesota,Carlton,46.675324,-93.002863
Wykoff,MN,Minnesota,Fillmore,43.71464,-92.267921
Wyoming,MN,Minnesota,Chisago,45.324337,-93.068565
Young America,MN,Minnesota,Carver,44.7827,-93.9133
Young America,MN,Minnesota,Hennepin,44.8148,-93.921
Zimmerman,MN,Minnesota,Sherburne,45.455321,-93.587859
Zumbro Falls,MN,Minnesota,Wabasha,44.248812,-92.403967
Zumbrota,MN,Minnesota,Goodhue,44.303179,-92.671863
Adrian,MO,Missouri,Bates,38.412473,-94.368336
Advance,MO,Missouri,Stoddard,37.092219,-89.910614
Agency,MO,Missouri,Buchanan,39.666229,-94.717017
Alba,MO,Missouri,Jasper,37.238333,-94.417222
Albany,MO,Missouri,Gentry,40.251282,-94.326977
Aldrich,MO,Missouri,Polk,37.505667,-93.557642
Alexandria,MO,Missouri,Clark,40.344514,-91.515437
Allendale,MO,Missouri,Worth,40.485556,-94.288333
Allenton,MO,Missouri,Saint Louis,38.503611,-90.675833
Alma,MO,Missouri,Lafayette,39.10484,-93.542853
Altamont,MO,Missouri,Daviess,39.905017,-94.128155
Altenburg,MO,Missouri,Cape Girardeau,37.630633,-89.581453
Alton,MO,Missouri,Oregon,36.702543,-91.392743
Amazonia,MO,Missouri,Andrew,39.909197,-94.911344
Amity,MO,Missouri,Dekalb,39.883697,-94.513558
Amoret,MO,Missouri,Bates,38.260508,-94.573423
Amsterdam,MO,Missouri,Bates,38.395385,-94.576282
Anabel,MO,Missouri,Macon,39.736793,-92.351142
Anderson,MO,Missouri,Mcdonald,36.669224,-94.476648
Annada,MO,Missouri,Pike,39.255758,-90.822355
Annapolis,MO,Missouri,Iron,37.39809,-90.670235
Anniston,MO,Missouri,Mississippi,36.825833,-89.327778
Appleton City,MO,Missouri,Saint Clair,38.184779,-94.0229
Arbela,MO,Missouri,Scotland,40.486299,-92.004741
Arbyrd,MO,Missouri,Dunklin,36.050104,-90.228355
Arcadia,MO,Missouri,Iron,37.570054,-90.592768
Archie,MO,Missouri,Cass,38.498612,-94.362992
Arcola,MO,Missouri,Dade,37.531254,-93.858718
Argyle,MO,Missouri,Osage,38.298619,-92.015456
Armstrong,MO,Missouri,Howard,39.256585,-92.708976
Arnold,MO,Missouri,Jefferson,38.430484,-90.387046
Arrow Rock,MO,Missouri,Saline,39.069722,-92.946389
Asbury,MO,Missouri,Barton,37.294168,-94.565484
Ash Grove,MO,Missouri,Greene,37.315972,-93.57813
Ashburn,MO,Missouri,Pike,39.52904,-91.187651
Ashland,MO,Missouri,Boone,38.787771,-92.253662
Atlanta,MO,Missouri,Macon,39.914639,-92.475019
Augusta,MO,Missouri,Saint Charles,38.572767,-90.881471
Aurora,MO,Missouri,Lawrence,36.947661,-93.71238
Auxvasse,MO,Missouri,Callaway,39.012184,-91.885801
Ava,MO,Missouri,Douglas,36.940717,-92.676544
Avilla,MO,Missouri,Jasper,37.194709,-94.117043
Bakersfield,MO,Missouri,Ozark,36.53323,-92.150679
Ballwin,MO,Missouri,Saint Louis,38.604132,-90.55213
Baring,MO,Missouri,Knox,40.250864,-92.231074
Barnard,MO,Missouri,Nodaway,40.186176,-94.805558
Barnett,MO,Missouri,Morgan,38.396696,-92.668594
Barnhart,MO,Missouri,Jefferson,38.338425,-90.41417
Bates City,MO,Missouri,Lafayette,39.021887,-94.07984
Beaufort,MO,Missouri,Franklin,38.429352,-91.170929
Belgrade,MO,Missouri,Washington,37.78886,-90.861308
Bell City,MO,Missouri,Stoddard,37.011608,-89.798417
Belle,MO,Missouri,Maries,38.271108,-91.730299
Belleview,MO,Missouri,Iron,37.681981,-90.799075
Bellflower,MO,Missouri,Montgomery,39.0012,-91.348915
Belton,MO,Missouri,Cass,38.816118,-94.532785
Benton,MO,Missouri,Scott,37.069674,-89.566404
Benton City,MO,Missouri,Audrain,39.120886,-91.766124
Berger,MO,Missouri,Franklin,38.644449,-91.337412
Bernie,MO,Missouri,Stoddard,36.672703,-89.987758
Bertrand,MO,Missouri,Mississippi,36.892746,-89.448259
Bethany,MO,Missouri,Harrison,40.260055,-94.018863
Bethel,MO,Missouri,Shelby,39.892199,-92.031619
Beulah,MO,Missouri,Phelps,37.644469,-91.878714
Bevier,MO,Missouri,Macon,39.749707,-92.561925
Billings,MO,Missouri,Christian,37.062841,-93.547629
Birch Tree,MO,Missouri,Shannon,36.947589,-91.50082
Bismarck,MO,Missouri,Saint Francois,37.769865,-90.620732
Bixby,MO,Missouri,Iron,37.672244,-91.083461
Black,MO,Missouri,Reynolds,37.547275,-90.991735
Blackburn,MO,Missouri,Saline,39.098776,-93.428124
Blackwater,MO,Missouri,Cooper,38.972659,-92.968291
Blackwell,MO,Missouri,Saint Francois,38.071694,-90.709538
Blairstown,MO,Missouri,Henry,38.522701,-93.964102
Bland,MO,Missouri,Gasconade,38.307383,-91.626334
Blodgett,MO,Missouri,Scott,37.004167,-89.526944
Bloomfield,MO,Missouri,Stoddard,36.898892,-89.945564
Bloomsdale,MO,Missouri,Sainte Genevieve,38.045112,-90.280548
Blue Eye,MO,Missouri,Stone,36.54321,-93.429944
Blue Springs,MO,Missouri,Jackson,39.016944,-94.281389
Blythedale,MO,Missouri,Harrison,40.502352,-93.895447
Bogard,MO,Missouri,Carroll,39.499354,-93.537387
Bois D Arc,MO,Missouri,Greene,37.221417,-93.544722
Bolckow,MO,Missouri,Andrew,40.100673,-94.884741
Bolivar,MO,Missouri,Polk,37.608502,-93.412631
Bonne Terre,MO,Missouri,Saint Francois,37.931423,-90.525052
Bonnots Mill,MO,Missouri,Osage,38.553282,-91.929341
Boonville,MO,Missouri,Cooper,38.95364,-92.744973
Boss,MO,Missouri,Dent,37.637282,-91.210905
Bosworth,MO,Missouri,Carroll,39.476692,-93.333521
Bourbon,MO,Missouri,Crawford,38.172039,-91.22254
Bowling Green,MO,Missouri,Pike,39.334639,-91.196232
Bradleyville,MO,Missouri,Taney,36.765908,-92.915116
Bragg City,MO,Missouri,Pemiscot,36.273236,-89.873624
Braggadocio,MO,Missouri,Pemiscot,36.175278,-89.829444
Brandsville,MO,Missouri,Howell,36.584925,-91.735536
Branson,MO,Missouri,Taney,36.643611,-93.218333
Brashear,MO,Missouri,Adair,40.195891,-92.433253
Braymer,MO,Missouri,Caldwell,39.591454,-93.78868
Brazeau,MO,Missouri,Perry,37.661111,-89.652778
Breckenridge,MO,Missouri,Caldwell,39.758205,-93.806794
Briar,MO,Missouri,Ripley,36.639115,-90.92777
Bridgeton,MO,Missouri,Saint Louis,38.750627,-90.416101
Brighton,MO,Missouri,Polk,37.472807,-93.360279
Brinktown,MO,Missouri,Maries,38.067282,-92.123106
Brixey,MO,Missouri,Ozark,36.758966,-92.402645
Bronaugh,MO,Missouri,Vernon,37.69,-94.48603
Brookfield,MO,Missouri,Linn,39.784612,-93.071948
Brookline,MO,Missouri,Greene,37.127184,-93.383467
Broseley,MO,Missouri,Butler,36.707553,-90.240472
Browning,MO,Missouri,Linn,40.028983,-93.160661
Brownwood,MO,Missouri,Stoddard,37.080833,-89.954444
Brumley,MO,Missouri,Miller,38.070914,-92.474732
Bruner,MO,Missouri,Christian,36.999002,-92.969241
Brunswick,MO,Missouri,Chariton,39.437424,-93.118694
Bucklin,MO,Missouri,Linn,39.800563,-92.89281
Buckner,MO,Missouri,Jackson,39.130328,-94.206219
Bucyrus,MO,Missouri,Texas,37.397197,-92.046536
Buffalo,MO,Missouri,Dallas,37.549842,-93.104228
Bunceton,MO,Missouri,Cooper,38.746754,-92.792695
Bunker,MO,Missouri,Reynolds,37.477227,-91.192735
Burfordville,MO,Missouri,Cape Girardeau,37.363231,-89.820632
Burlington Junction,MO,Missouri,Nodaway,40.442125,-95.051663
Butler,MO,Missouri,Bates,38.271245,-94.31375
Butterfield,MO,Missouri,Barry,36.745066,-93.912609
Cabool,MO,Missouri,Texas,37.131366,-92.114409
Cadet,MO,Missouri,Washington,38.012534,-90.743932
Cainsville,MO,Missouri,Harrison,40.457768,-93.759047
Cairo,MO,Missouri,Randolph,39.51141,-92.440027
Caledonia,MO,Missouri,Washington,37.763881,-90.740936
Calhoun,MO,Missouri,Henry,38.485842,-93.645929
California,MO,Missouri,Moniteau,38.622369,-92.545558
Callao,MO,Missouri,Macon,39.744849,-92.635144
Camden,MO,Missouri,Ray,39.204806,-94.025913
Camden Point,MO,Missouri,Platte,39.451549,-94.744438
Camdenton,MO,Missouri,Camden,38.018534,-92.767744
Cameron,MO,Missouri,Clinton,39.730892,-94.243723
Campbell,MO,Missouri,Dunklin,36.519714,-90.082859
Canalou,MO,Missouri,New Madrid,36.755,-89.686944
Canton,MO,Missouri,Lewis,40.143695,-91.547987
Cape Fair,MO,Missouri,Stone,36.693776,-93.524255
Cape Girardeau,MO,Missouri,Cape Girardeau,37.31685,-89.545861
Caplinger Mills,MO,Missouri,Cedar,37.794167,-93.804167
Cardwell,MO,Missouri,Dunklin,36.04345,-90.290696
Carl Junction,MO,Missouri,Jasper,37.179479,-94.55502
Carrollton,MO,Missouri,Carroll,39.367334,-93.492626
Carterville,MO,Missouri,Jasper,37.150734,-94.435938
Carthage,MO,Missouri,Jasper,37.159686,-94.311232
Caruthersville,MO,Missouri,Pemiscot,36.180237,-89.668306
Cascade,MO,Missouri,Wayne,37.299444,-90.269167
Cassville,MO,Missouri,Barry,36.678386,-93.84667
Catawissa,MO,Missouri,Franklin,38.436161,-90.761703
Catron,MO,Missouri,New Madrid,36.687578,-89.770647
Caulfield,MO,Missouri,Howell,36.60353,-92.067773
Cedar Hill,MO,Missouri,Jefferson,38.357319,-90.649777
Cedarcreek,MO,Missouri,Taney,36.571013,-93.017239
Center,MO,Missouri,Ralls,39.515397,-91.539842
Centertown,MO,Missouri,Cole,38.629705,-92.399521
Centerview,MO,Missouri,Johnson,38.78971,-93.870234
Centerville,MO,Missouri,Reynolds,37.428537,-90.975657
Centralia,MO,Missouri,Boone,39.196089,-92.147244
Chadwick,MO,Missouri,Christian,36.922041,-93.045082
Chaffee,MO,Missouri,Scott,37.172612,-89.64565
Chamois,MO,Missouri,Osage,38.652683,-91.76968
Charleston,MO,Missouri,Mississippi,36.921341,-89.334207
Cherryville,MO,Missouri,Crawford,37.806601,-91.234807
Chesterfield,MO,Missouri,Saint Louis,38.631832,-90.614185
Chestnutridge,MO,Missouri,Christian,36.835283,-93.101217
Chilhowee,MO,Missouri,Johnson,38.612604,-93.865325
Chillicothe,MO,Missouri,Livingston,39.796569,-93.550887
Chula,MO,Missouri,Livingston,39.922606,-93.484095
Clarence,MO,Missouri,Shelby,39.736648,-92.25297
Clark,MO,Missouri,Randolph,39.315293,-92.382706
Clarksburg,MO,Missouri,Moniteau,38.643156,-92.672925
Clarksdale,MO,Missouri,Dekalb,39.813675,-94.54212
Clarksville,MO,Missouri,Pike,39.346477,-90.936205
Clarkton,MO,Missouri,Dunklin,36.447812,-89.972852
Clearmont,MO,Missouri,Nodaway,40.517489,-95.005478
Cleveland,MO,Missouri,Cass,38.68977,-94.5695
Clever,MO,Missouri,Christian,37.034796,-93.44747
Clifton Hill,MO,Missouri,Randolph,39.425985,-92.667676
Climax Springs,MO,Missouri,Camden,38.139586,-92.95371
Clinton,MO,Missouri,Henry,38.368811,-93.758906
Clubb,MO,Missouri,Wayne,37.2302,-90.359638
Clyde,MO,Missouri,Nodaway,40.264475,-94.654563
Coatsville,MO,Missouri,Schuyler,40.566473,-92.638801
Coffey,MO,Missouri,Daviess,40.099928,-94.025151
Cole Camp,MO,Missouri,Benton,38.453124,-93.191529
Collins,MO,Missouri,Saint Clair,37.880998,-93.660849
Columbia,MO,Missouri,Boone,38.938176,-92.304865
Commerce,MO,Missouri,Scott,37.158889,-89.442778
Conception,MO,Missouri,Nodaway,40.230929,-94.684302
Conception Junction,MO,Missouri,Nodaway,40.266017,-94.696797
Concordia,MO,Missouri,Lafayette,38.977553,-93.581205
Conway,MO,Missouri,Laclede,37.508472,-92.7891
Cook,MO,Missouri,Crawford,37.855234,-91.461631
Cooter,MO,Missouri,Pemiscot,36.046667,-89.81
Corder,MO,Missouri,Lafayette,39.102401,-93.639127
Cosby,MO,Missouri,Andrew,39.855534,-94.697678
Cottleville,MO,Missouri,Saint Charles,38.746111,-90.653889
Couch,MO,Missouri,Oregon,36.565268,-91.330991
Cowgill,MO,Missouri,Caldwell,39.564314,-93.929469
Craig,MO,Missouri,Holt,40.193873,-95.377047
Crane,MO,Missouri,Stone,36.925771,-93.530339
Creighton,MO,Missouri,Henry,38.507754,-94.092604
Crocker,MO,Missouri,Pulaski,37.944611,-92.269998
Cross Timbers,MO,Missouri,Hickory,38.023873,-93.19781
Crystal City,MO,Missouri,Jefferson,38.23002,-90.382525
Cuba,MO,Missouri,Crawford,38.092553,-91.40814
Curryville,MO,Missouri,Pike,39.325702,-91.349301
Dadeville,MO,Missouri,Dade,37.510458,-93.695562
Daisy,MO,Missouri,Cape Girardeau,37.515064,-89.821327
Dalton,MO,Missouri,Chariton,39.40346,-92.994366
Darlington,MO,Missouri,Gentry,40.195517,-94.404899
Davisville,MO,Missouri,Crawford,37.792596,-91.132872
Dawn,MO,Missouri,Livingston,39.666506,-93.596405
De Kalb,MO,Missouri,Buchanan,39.583361,-94.927027
De Soto,MO,Missouri,Jefferson,38.120421,-90.554621
De Witt,MO,Missouri,Carroll,39.358978,-93.301583
Dearborn,MO,Missouri,Platte,39.517248,-94.766368
Deepwater,MO,Missouri,Henry,38.243164,-93.730281
Deerfield,MO,Missouri,Vernon,37.82109,-94.484845
Deering,MO,Missouri,Pemiscot,36.190833,-89.882778
Defiance,MO,Missouri,Saint Charles,38.661557,-90.830231
Delta,MO,Missouri,Cape Girardeau,37.184417,-89.76086
Denver,MO,Missouri,Worth,40.418074,-94.306624
Des Arc,MO,Missouri,Iron,37.29546,-90.62787
Devils Elbow,MO,Missouri,Pulaski,37.85026,-92.085693
Dexter,MO,Missouri,Stoddard,36.788458,-89.963933
Diamond,MO,Missouri,Newton,37.005993,-94.32041
Diggins,MO,Missouri,Webster,37.1725,-92.854167
Dittmer,MO,Missouri,Jefferson,38.315465,-90.691101
Dixon,MO,Missouri,Pulaski,37.984766,-92.089662
Doe Run,MO,Missouri,Saint Francois,37.734818,-90.496842
Doniphan,MO,Missouri,Ripley,36.621094,-90.81953
Dora,MO,Missouri,Ozark,36.756009,-92.237796
Dover,MO,Missouri,Lafayette,39.192619,-93.668377
Downing,MO,Missouri,Schuyler,40.479828,-92.391762
Drexel,MO,Missouri,Bates,38.495625,-94.592765
Drury,MO,Missouri,Douglas,36.93193,-92.366396
Dudley,MO,Missouri,Stoddard,36.810981,-90.120974
Duenweg,MO,Missouri,Jasper,37.083611,-94.413333
Duke,MO,Missouri,Phelps,37.655001,-91.993063
Dunnegan,MO,Missouri,Polk,37.703137,-93.521605
Durham,MO,Missouri,Lewis,39.962486,-91.670415
Dutchtown,MO,Missouri,Cape Girardeau,37.252778,-89.659722
Dutzow,MO,Missouri,Warren,38.605556,-90.994444
Eagle Rock,MO,Missouri,Barry,36.548035,-93.733609
Eagleville,MO,Missouri,Harrison,40.491197,-93.995058
Earth City,MO,Missouri,Saint Louis,38.7561,-90.458062
East Lynne,MO,Missouri,Cass,38.668333,-94.229167
East Prairie,MO,Missouri,Mississippi,36.777609,-89.372629
Easton,MO,Missouri,Buchanan,39.751709,-94.658194
Edgar Springs,MO,Missouri,Phelps,37.736505,-91.890579
Edgerton,MO,Missouri,Platte,39.474213,-94.635217
Edina,MO,Missouri,Knox,40.179452,-92.145549
Edwards,MO,Missouri,Benton,38.190564,-93.147104
El Dorado Springs,MO,Missouri,Cedar,37.858517,-94.030091
Eldon,MO,Missouri,Miller,38.340127,-92.573619
Eldridge,MO,Missouri,Laclede,37.83456,-92.738202
Elk Creek,MO,Missouri,Texas,37.217087,-91.998812
Elkland,MO,Missouri,Dallas,37.433591,-93.020983
Ellington,MO,Missouri,Reynolds,37.239797,-90.958851
Ellsinore,MO,Missouri,Carter,36.945263,-90.74853
Elmer,MO,Missouri,Macon,39.941456,-92.642413
Elmo,MO,Missouri,Nodaway,40.518492,-95.123564
Elsberry,MO,Missouri,Lincoln,39.158953,-90.815956
Emden,MO,Missouri,Shelby,39.85013,-91.880926
Eminence,MO,Missouri,Shannon,37.162556,-91.451933
Emma,MO,Missouri,Lafayette,38.977778,-93.493889
Eolia,MO,Missouri,Pike,39.243097,-91.009322
Essex,MO,Missouri,Stoddard,36.810859,-89.836649
Ethel,MO,Missouri,Macon,39.914605,-92.766396
Eudora,MO,Missouri,Polk,37.4825,-93.5375
Eugene,MO,Missouri,Cole,38.359849,-92.368853
Eunice,MO,Missouri,Texas,37.212277,-91.723191
Eureka,MO,Missouri,Saint Louis,38.484832,-90.626277
Everton,MO,Missouri,Dade,37.235428,-93.689434
Ewing,MO,Missouri,Lewis,39.996237,-91.721627
Excello,MO,Missouri,Macon,39.645543,-92.475705
Excelsior Springs,MO,Missouri,Clay,39.33491,-94.223614
Exeter,MO,Missouri,Barry,36.681498,-93.970209
Fagus,MO,Missouri,Butler,36.511389,-90.266944
Fair Grove,MO,Missouri,Greene,37.372143,-93.142824
Fair Play,MO,Missouri,Polk,37.633496,-93.606355
Fairdealing,MO,Missouri,Ripley,36.670404,-90.633515
Fairfax,MO,Missouri,Atchison,40.330193,-95.375075
Fairport,MO,Missouri,Dekalb,39.987778,-94.345833
Fairview,MO,Missouri,Newton,36.825419,-94.091203
Falcon,MO,Missouri,Laclede,37.606099,-92.346562
Farber,MO,Missouri,Audrain,39.27424,-91.579843
Farley,MO,Missouri,Platte,39.282222,-94.831111
Farmington,MO,Missouri,Saint Francois,37.777299,-90.409377
Farrar,MO,Missouri,Perry,37.702222,-89.688611
Faucett,MO,Missouri,Buchanan,39.589124,-94.791276
Fayette,MO,Missouri,Howard,39.143041,-92.658287
Fenton,MO,Missouri,Saint Louis,38.501489,-90.468299
Festus,MO,Missouri,Jefferson,38.187889,-90.42859
Fillmore,MO,Missouri,Andrew,40.014212,-94.955496
Fisk,MO,Missouri,Butler,36.783625,-90.216758
Flemington,MO,Missouri,Polk,37.780268,-93.447131
Fletcher,MO,Missouri,Jefferson,38.180141,-90.734456
Flinthill,MO,Missouri,Saint Charles,38.855,-90.861111
Florence,MO,Missouri,Morgan,38.610056,-92.998606
Florissant,MO,Missouri,Saint Louis,38.806865,-90.340097
Foley,MO,Missouri,Lincoln,39.053019,-90.777468
Fordland,MO,Missouri,Webster,37.14474,-92.911148
Forest City,MO,Missouri,Holt,39.989708,-95.191594
Foristell,MO,Missouri,Saint Charles,38.762557,-90.934328
Forsyth,MO,Missouri,Taney,36.69548,-93.114968
Fort Leonard Wood,MO,Missouri,Pulaski,37.759856,-92.126345
Fortuna,MO,Missouri,Moniteau,38.574391,-92.784948
Foster,MO,Missouri,Bates,38.17338,-94.537067
Frankford,MO,Missouri,Pike,39.489246,-91.303086
Franklin,MO,Missouri,Howard,39.066818,-92.831596
Fredericktown,MO,Missouri,Madison,37.543716,-90.310527
Freeburg,MO,Missouri,Osage,38.355085,-91.927605
Freeman,MO,Missouri,Cass,38.624549,-94.495561
Freistatt,MO,Missouri,Lawrence,37.017563,-93.896144
Fremont,MO,Missouri,Carter,36.917164,-91.143984
French Village,MO,Missouri,Saint Francois,37.996101,-90.400507
Friedheim,MO,Missouri,Cape Girardeau,37.566904,-89.837552
Frohna,MO,Missouri,Perry,37.66855,-89.661903
Fulton,MO,Missouri,Callaway,38.851821,-91.96055
Gainesville,MO,Missouri,Ozark,36.590101,-92.416151
Galena,MO,Missouri,Stone,36.819835,-93.48113
Gallatin,MO,Missouri,Daviess,39.902486,-93.978748
Galt,MO,Missouri,Grundy,40.14398,-93.395261
Garden City,MO,Missouri,Cass,38.568082,-94.182532
Garrison,MO,Missouri,Christian,36.860997,-92.9985
Gasconade,MO,Missouri,Gasconade,38.669444,-91.56
Gatewood,MO,Missouri,Ripley,36.562608,-91.070333
Gentry,MO,Missouri,Gentry,40.341112,-94.414198
Gerald,MO,Missouri,Franklin,38.350719,-91.293062
Gibbs,MO,Missouri,Adair,40.083962,-92.443495
Gibson,MO,Missouri,Dunklin,36.441111,-90.030833
Gideon,MO,Missouri,New Madrid,36.45378,-89.913546
Gilliam,MO,Missouri,Saline,39.244708,-92.993222
Gilman City,MO,Missouri,Harrison,40.145005,-93.831979
Gipsy,MO,Missouri,Bollinger,37.131092,-90.194077
Glasgow,MO,Missouri,Howard,39.225736,-92.831812
Glenallen,MO,Missouri,Bollinger,37.323119,-90.051495
Glencoe,MO,Missouri,Saint Louis,38.5745,-90.643971
Glenwood,MO,Missouri,Schuyler,40.514935,-92.588642
Gobler,MO,Missouri,Pemiscot,36.158987,-89.934907
Golden,MO,Missouri,Barry,36.562486,-93.622988
Golden City,MO,Missouri,Barton,37.399535,-94.102683
Goodman,MO,Missouri,Mcdonald,36.732335,-94.39855
Gordonville,MO,Missouri,Cape Girardeau,37.311111,-89.679167
Gorin,MO,Missouri,Scotland,40.362217,-92.01397
Gower,MO,Missouri,Clinton,39.602009,-94.596526
Graff,MO,Missouri,Wright,37.326214,-92.264726
Graham,MO,Missouri,Nodaway,40.201204,-95.012118
Grain Valley,MO,Missouri,Jackson,39.027361,-94.20874
Granby,MO,Missouri,Newton,36.906562,-94.264349
Grandin,MO,Missouri,Carter,36.827961,-90.794175
Grandview,MO,Missouri,Jackson,38.881936,-94.520542
Granger,MO,Missouri,Scotland,40.4625,-92.016667
Grant City,MO,Missouri,Worth,40.492358,-94.397908
Gravois Mills,MO,Missouri,Morgan,38.258445,-92.823029
Gray Summit,MO,Missouri,Franklin,38.503044,-90.829184
Grayridge,MO,Missouri,Stoddard,36.824167,-89.780833
Green Castle,MO,Missouri,Sullivan,40.270325,-92.877966
Green City,MO,Missouri,Sullivan,40.260125,-92.953244
Green Ridge,MO,Missouri,Pettis,38.618983,-93.437395
Greenfield,MO,Missouri,Dade,37.419662,-93.840689
Greentop,MO,Missouri,Adair,40.344593,-92.55667
Greenville,MO,Missouri,Wayne,37.110838,-90.451362
Greenwood,MO,Missouri,Jackson,38.842813,-94.334767
Grover,MO,Missouri,Saint Louis,38.573316,-90.646112
Grovespring,MO,Missouri,Wright,37.494667,-92.600141
Grubville,MO,Missouri,Franklin,38.288333,-90.754722
Guilford,MO,Missouri,Nodaway,40.174614,-94.695076
Hale,MO,Missouri,Carroll,39.595302,-93.34448
Half Way,MO,Missouri,Polk,37.601795,-93.241989
Hallsville,MO,Missouri,Boone,39.105429,-92.223855
Halltown,MO,Missouri,Lawrence,37.193333,-93.625278
Hamilton,MO,Missouri,Caldwell,39.736412,-93.990898
Hannibal,MO,Missouri,Marion,39.70636,-91.38387
Hardenville,MO,Missouri,Ozark,36.592625,-92.367766
Hardin,MO,Missouri,Ray,39.350433,-93.840869
Harris,MO,Missouri,Sullivan,40.307519,-93.350106
Harrisburg,MO,Missouri,Boone,39.120312,-92.440955
Harrisonville,MO,Missouri,Cass,38.64193,-94.32852
Hartsburg,MO,Missouri,Boone,38.715902,-92.286377
Hartshorn,MO,Missouri,Texas,37.284306,-91.683418
Hartville,MO,Missouri,Wright,37.273453,-92.518058
